,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_CODE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT_CODE,DESTINATION_AIRPORT_CODE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,AIRLINE,AIRPORT_CODE,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
4091363,2015,9,12,6,VX,1780,N621VA,SEA,LAX,700,659.0,-1.0,19.0,718.0,155.0,158.0,131.0,954,929.0,8.0,935,937.0,2.0,0,0,,,,,,,Virgin America,SEA,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931000000001
2127710,2015,5,15,5,DL,2097,N352NB,MSP,SNA,1738,1736.0,-2.0,11.0,1747.0,234.0,232.0,214.0,1522,1921.0,7.0,1932,1928.0,-4.0,0,0,,,,,,,Delta Air Lines Inc.,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
5661229,2015,12,21,1,DL,1955,N3734B,ATL,LAX,1615,1615.0,0.0,13.0,1628.0,310.0,291.0,274.0,1947,1802.0,4.0,1825,1806.0,-19.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
3930131,2015,9,1,2,OO,5538,N920SW,SFO,MRY,1434,1448.0,14.0,15.0,1503.0,49.0,42.0,24.0,77,1527.0,3.0,1523,1530.0,7.0,0,0,,,,,,,Skywest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
2446927,2015,6,4,4,AA,1634,N4WNAA,DFW,DEN,1540,1536.0,-4.0,14.0,1550.0,128.0,132.0,111.0,641,1641.0,7.0,1648,1648.0,0.0,0,0,,,,,,,American Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
4554826,2015,10,11,7,OO,4844,N601XJ,14771,14869,1805,1758.0,-7.0,17.0,1815.0,109.0,99.0,78.0,599,2033.0,4.0,2054,2037.0,-17.0,0,0,,,,,,,Skywest Airlines Inc.,,,,,,,
266590,2015,1,18,7,DL,821,N587NW,MSP,LAX,1342,1340.0,-2.0,12.0,1352.0,243.0,229.0,205.0,1535,1517.0,12.0,1545,1529.0,-16.0,0,0,,,,,,,Delta Air Lines Inc.,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
801152,2015,2,22,7,EV,4145,N12172,TYS,IAH,1744,1820.0,36.0,17.0,1837.0,146.0,163.0,128.0,771,1945.0,18.0,1910,2003.0,53.0,0,0,,17.0,0.0,10.0,26.0,0.0,Atlantic Southeast Airlines,TYS,McGhee Tyson Airport,Knoxville,TN,USA,35.812490000000004,-83.99286
3619430,2015,8,13,4,EV,5090,N608QX,BUF,LGA,1217,1247.0,30.0,21.0,1308.0,87.0,84.0,52.0,292,1400.0,11.0,1344,1411.0,27.0,0,0,,0.0,0.0,15.0,12.0,0.0,Atlantic Southeast Airlines,BUF,Buffalo Niagara International Airport,Buffalo,NY,USA,42.94052,-78.73217
3580223,2015,8,11,2,OO,5396,N961SW,ORD,MKE,729,739.0,10.0,25.0,804.0,50.0,48.0,17.0,67,821.0,6.0,819,827.0,8.0,0,0,,,,,,,Skywest Airlines Inc.,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
1282657,2015,3,24,2,B6,951,N615JB,BOS,MCO,1523,1525.0,2.0,11.0,1536.0,190.0,186.0,164.0,1121,1820.0,11.0,1833,1831.0,-2.0,0,0,,,,,,,JetBlue Airways,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001
1701849,2015,4,19,7,HA,257,N476HA,KOA,HNL,1430,1426.0,-4.0,10.0,1436.0,44.0,45.0,28.0,163,1504.0,7.0,1514,1511.0,-3.0,0,0,,,,,,,Hawaiian Airlines Inc.,KOA,Kona International Airport at Keahole,Kailua/Kona,HI,USA,19.738770000000002,-156.04563000000002
5293588,2015,11,28,6,DL,1235,N983AT,ATL,MDT,946,944.0,-2.0,13.0,957.0,109.0,103.0,87.0,620,1124.0,3.0,1135,1127.0,-8.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
5241575,2015,11,24,2,OO,7363,N781CA,SLC,GJT,1345,1341.0,-4.0,13.0,1354.0,62.0,53.0,37.0,216,1431.0,3.0,1447,1434.0,-13.0,0,0,,,,,,,Skywest Airlines Inc.,SLC,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97776999999999
3356729,2015,7,28,2,WN,1360,N221WN,MCO,BUF,2045,2104.0,19.0,6.0,2110.0,155.0,149.0,140.0,1011,2330.0,3.0,2320,2333.0,13.0,0,0,,,,,,,Southwest Airlines Co.,MCO,Orlando International Airport,Orlando,FL,USA,28.428890000000003,-81.31603
4488476,2015,10,7,3,B6,50,N294JB,14685,10721,1336,1332.0,-4.0,9.0,1341.0,137.0,126.0,112.0,901,1533.0,5.0,1553,1538.0,-15.0,0,0,,,,,,,JetBlue Airways,,,,,,,
709425,2015,2,16,1,US,1952,,TPA,CLT,1910,,,,,102.0,,,507,,,2052,,,0,1,B,,,,,,US Airways Inc.,TPA,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
1117560,2015,3,14,6,OO,5387,N569SW,SFO,SBP,1250,1255.0,5.0,13.0,1308.0,67.0,62.0,46.0,190,1354.0,3.0,1357,1357.0,0.0,0,0,,,,,,,Skywest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
2533020,2015,6,9,2,EV,5990,N14188,ORD,SAV,1859,1851.0,-8.0,27.0,1918.0,139.0,151.0,116.0,773,2214.0,8.0,2218,2222.0,4.0,0,0,,,,,,,Atlantic Southeast Airlines,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
5509828,2015,12,11,5,AA,1582,N4YAAA,DFW,CLE,2010,2021.0,11.0,22.0,2043.0,156.0,154.0,125.0,1021,2348.0,7.0,2346,2355.0,9.0,0,0,,,,,,,American Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
4635576,2015,10,16,5,EV,2740,N667GB,11298,10728,1635,1632.0,-3.0,21.0,1653.0,70.0,70.0,46.0,270,1739.0,3.0,1745,1742.0,-3.0,0,0,,,,,,,Atlantic Southeast Airlines,,,,,,,
5793736,2015,12,30,3,EV,4950,N712EV,MSP,FAR,915,911.0,-4.0,22.0,933.0,81.0,66.0,40.0,223,1013.0,4.0,1036,1017.0,-19.0,0,0,,,,,,,Atlantic Southeast Airlines,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
1211406,2015,3,20,5,DL,1121,N302DQ,ATL,EYW,821,819.0,-2.0,17.0,836.0,104.0,105.0,86.0,646,1002.0,2.0,1005,1004.0,-1.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
368367,2015,1,25,7,EV,5150,N371CA,MSP,MDW,1016,1023.0,7.0,22.0,1045.0,97.0,96.0,69.0,349,1154.0,5.0,1153,1159.0,6.0,0,0,,,,,,,Atlantic Southeast Airlines,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
2835981,2015,6,27,6,HA,380,N475HA,HNL,ITO,1745,1736.0,-9.0,10.0,1746.0,51.0,52.0,37.0,216,1823.0,5.0,1836,1828.0,-8.0,0,0,,,,,,,Hawaiian Airlines Inc.,HNL,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241
5758479,2015,12,28,1,EV,2744,N678AE,BPT,DFW,629,,,,,83.0,,,270,,,752,,,0,1,A,,,,,,Atlantic Southeast Airlines,BPT,Jack Brooks Regional Airport (Southeast Texas Regional),Beaumont/Port Arthur,TX,USA,29.95083,-94.02069
3081538,2015,7,12,7,DL,1843,N617DL,SLC,BOS,1715,1721.0,6.0,13.0,1734.0,275.0,249.0,231.0,2105,2325.0,5.0,2350,2330.0,-20.0,0,0,,,,,,,Delta Air Lines Inc.,SLC,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97776999999999
4537338,2015,10,10,6,OO,6428,N141SY,14771,14107,1400,1359.0,-1.0,43.0,1442.0,129.0,152.0,100.0,651,1622.0,9.0,1609,1631.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0,Skywest Airlines Inc.,,,,,,,
3174511,2015,7,18,6,EV,2721,N667GB,TYS,ORD,633,633.0,0.0,13.0,646.0,110.0,104.0,77.0,475,703.0,14.0,723,717.0,-6.0,0,0,,,,,,,Atlantic Southeast Airlines,TYS,McGhee Tyson Airport,Knoxville,TN,USA,35.812490000000004,-83.99286
5556599,2015,12,15,2,UA,1102,N33264,FLL,EWR,706,700.0,-6.0,16.0,716.0,173.0,162.0,140.0,1065,936.0,6.0,959,942.0,-17.0,0,0,,,,,,,United Air Lines Inc.,FLL,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
59913,2015,1,4,7,OO,5169,N767SK,IAH,MKE,1910,2048.0,98.0,21.0,2109.0,155.0,146.0,117.0,984,2306.0,8.0,2145,2314.0,89.0,0,0,,0.0,0.0,0.0,89.0,0.0,Skywest Airlines Inc.,IAH,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
4320503,2015,9,26,6,DL,1832,N623DL,DTW,MCO,2020,2018.0,-2.0,22.0,2040.0,157.0,153.0,126.0,957,2246.0,5.0,2257,2251.0,-6.0,0,0,,,,,,,Delta Air Lines Inc.,DTW,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
1368124,2015,3,29,7,OO,2886,N874AS,LAX,FAT,2000,2024.0,24.0,26.0,2050.0,60.0,67.0,37.0,209,2127.0,4.0,2100,2131.0,31.0,0,0,,7.0,0.0,0.0,24.0,0.0,Skywest Airlines Inc.,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
3770905,2015,8,22,6,DL,1573,N972AT,DTW,MDT,1540,1538.0,-2.0,18.0,1556.0,82.0,78.0,57.0,371,1653.0,3.0,1702,1656.0,-6.0,0,0,,,,,,,Delta Air Lines Inc.,DTW,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
2739022,2015,6,22,1,WN,3659,N490WN,DAY,DEN,630,638.0,8.0,10.0,648.0,170.0,169.0,153.0,1085,721.0,6.0,720,727.0,7.0,0,0,,,,,,,Southwest Airlines Co.,DAY,James M. Cox Dayton International Airport,Dayton,OH,USA,39.90238,-84.21938
2044769,2015,5,10,7,US,548,N662AW,PHX,MKE,1859,1858.0,-1.0,23.0,1921.0,200.0,217.0,189.0,1460,30.0,5.0,19,35.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0,US Airways Inc.,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
2943544,2015,7,4,6,WN,1062,N453WN,BWI,HOU,1100,1100.0,0.0,17.0,1117.0,190.0,224.0,200.0,1246,1337.0,7.0,1310,1344.0,34.0,0,0,,34.0,0.0,0.0,0.0,0.0,Southwest Airlines Co.,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
5726962,2015,12,26,6,EV,4267,N16919,GSP,ORD,654,646.0,-8.0,16.0,702.0,125.0,125.0,100.0,577,742.0,9.0,759,751.0,-8.0,0,0,,,,,,,Atlantic Southeast Airlines,GSP,Greenville-Spartanburg International Airport,Greer,SC,USA,34.89567,-82.21885999999999
1787771,2015,4,24,5,UA,644,N544UA,IAD,SFO,1659,1658.0,-1.0,14.0,1712.0,359.0,359.0,339.0,2419,1951.0,6.0,1958,1957.0,-1.0,0,0,,,,,,,United Air Lines Inc.,IAD,Washington Dulles International Airport,Chantilly,VA,USA,38.94453,-77.45581
1700557,2015,4,19,7,AA,368,N3LSAA,ORD,LGA,1310,1304.0,-6.0,12.0,1316.0,126.0,118.0,98.0,733,1554.0,8.0,1616,1602.0,-14.0,0,0,,,,,,,American Airlines Inc.,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
4347902,2015,9,28,1,DL,28,N961DL,MEM,ATL,1556,1627.0,31.0,14.0,1641.0,92.0,70.0,50.0,332,1831.0,6.0,1828,1837.0,9.0,0,0,,,,,,,Delta Air Lines Inc.,MEM,Memphis International Airport,Memphis,TN,USA,35.04242,-89.97667
955728,2015,3,4,3,WN,261,N204WN,LAS,ATL,1415,1417.0,2.0,8.0,1425.0,225.0,203.0,186.0,1747,2031.0,9.0,2100,2040.0,-20.0,0,0,,,,,,,Southwest Airlines Co.,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
3010592,2015,7,8,3,B6,781,N238JB,BOS,RIC,1250,1251.0,1.0,15.0,1306.0,99.0,95.0,76.0,474,1422.0,4.0,1429,1426.0,-3.0,0,0,,,,,,,JetBlue Airways,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001
149069,2015,1,10,6,AA,1531,N3JBAA,LGA,MIA,1355,1355.0,0.0,20.0,1415.0,203.0,218.0,157.0,1096,1652.0,41.0,1718,1733.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,American Airlines Inc.,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
3836704,2015,8,26,3,OO,4844,N783CA,FWA,ATL,1723,1725.0,2.0,10.0,1735.0,106.0,95.0,78.0,508,1853.0,7.0,1909,1900.0,-9.0,0,0,,,,,,,Skywest Airlines Inc.,FWA,Fort Wayne International Airport,Fort Wayne,IN,USA,40.97847,-85.19515
1877190,2015,4,30,4,WN,3405,N786SW,ATL,TPA,1025,1021.0,-4.0,13.0,1034.0,90.0,77.0,60.0,406,1134.0,4.0,1155,1138.0,-17.0,0,0,,,,,,,Southwest Airlines Co.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
3125979,2015,7,15,3,UA,1156,N73259,FLL,EWR,948,936.0,-12.0,45.0,1021.0,175.0,226.0,159.0,1065,1300.0,22.0,1243,1322.0,39.0,0,0,,39.0,0.0,0.0,0.0,0.0,United Air Lines Inc.,FLL,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
2445370,2015,6,4,4,US,1986,N810AW,PBI,PHL,1405,1358.0,-7.0,11.0,1409.0,168.0,154.0,131.0,951,1620.0,12.0,1653,1632.0,-21.0,0,0,,,,,,,US Airways Inc.,PBI,Palm Beach International Airport,West Palm Beach,FL,USA,26.683159999999997,-80.09559
133062,2015,1,9,5,EV,5377,N166PQ,DTW,IAH,1230,1226.0,-4.0,26.0,1252.0,197.0,216.0,180.0,1075,1452.0,10.0,1447,1502.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,Atlantic Southeast Airlines,DTW,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
1411400,2015,4,1,3,MQ,3668,N532MQ,LGA,ATL,1300,1300.0,0.0,24.0,1324.0,149.0,136.0,105.0,762,1509.0,7.0,1529,1516.0,-13.0,0,0,,,,,,,American Eagle Airlines Inc.,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
4515146,2015,10,9,5,UA,1133,N78509,10397,14771,714,715.0,1.0,10.0,725.0,321.0,337.0,283.0,2139,908.0,44.0,935,952.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,United Air Lines Inc.,,,,,,,
3942106,2015,9,2,3,OO,4711,N427SW,DTW,ATW,1012,1007.0,-5.0,18.0,1025.0,80.0,85.0,61.0,296,1026.0,6.0,1032,1032.0,0.0,0,0,,,,,,,Skywest Airlines Inc.,DTW,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
5247736,2015,11,24,2,UA,1462,N76514,EWR,ORD,2000,2009.0,9.0,17.0,2026.0,146.0,147.0,115.0,719,2121.0,15.0,2126,2136.0,10.0,0,0,,,,,,,United Air Lines Inc.,EWR,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
4778902,2015,10,25,7,DL,1469,N3749D,10397,13204,2049,2110.0,21.0,15.0,2125.0,90.0,77.0,58.0,404,2223.0,4.0,2219,2227.0,8.0,0,0,,,,,,,Delta Air Lines Inc.,,,,,,,
3640246,2015,8,14,5,DL,2297,N662DN,JAX,ATL,1545,1545.0,0.0,10.0,1555.0,86.0,62.0,46.0,270,1641.0,6.0,1711,1647.0,-24.0,0,0,,,,,,,Delta Air Lines Inc.,JAX,Jacksonville International Airport,Jacksonville,FL,USA,30.494059999999998,-81.68786
2060922,2015,5,11,1,US,765,N809AW,CLT,STL,1810,1903.0,53.0,21.0,1924.0,119.0,113.0,87.0,575,1951.0,5.0,1909,1956.0,47.0,0,0,,0.0,0.0,47.0,0.0,0.0,US Airways Inc.,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001
2968260,2015,7,6,1,WN,2579,N724SW,OAK,LAX,535,533.0,-2.0,8.0,541.0,85.0,70.0,57.0,337,638.0,5.0,700,643.0,-17.0,0,0,,,,,,,Southwest Airlines Co.,OAK,Oakland International Airport,Oakland,CA,USA,37.72129,-122.22072
5456539,2015,12,8,2,OO,4778,N613QX,SEA,GEG,1449,1442.0,-7.0,20.0,1502.0,66.0,61.0,38.0,224,1540.0,3.0,1555,1543.0,-12.0,0,0,,,,,,,Skywest Airlines Inc.,SEA,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931000000001
3301899,2015,7,25,6,DL,2407,N953DL,JFK,MCO,1605,1604.0,-1.0,32.0,1636.0,187.0,193.0,132.0,944,1848.0,29.0,1912,1917.0,5.0,0,0,,,,,,,Delta Air Lines Inc.,JFK,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
2560856,2015,6,11,4,US,2033,N949UW,BOS,PHL,1230,1220.0,-10.0,19.0,1239.0,92.0,86.0,65.0,280,1344.0,2.0,1402,1346.0,-16.0,0,0,,,,,,,US Airways Inc.,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001
4247615,2015,9,22,2,UA,1178,N76523,EWR,SFO,901,858.0,-3.0,25.0,923.0,376.0,363.0,329.0,2565,1152.0,9.0,1217,1201.0,-16.0,0,0,,,,,,,United Air Lines Inc.,EWR,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
3960147,2015,9,3,4,MQ,3258,N691MQ,ORD,BWI,1140,1140.0,0.0,13.0,1153.0,122.0,114.0,97.0,622,1430.0,4.0,1442,1434.0,-8.0,0,0,,,,,,,American Eagle Airlines Inc.,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
1523786,2015,4,8,3,AA,1470,N4YDAA,DFW,ONT,1219,1220.0,1.0,39.0,1259.0,199.0,234.0,188.0,1188,1407.0,7.0,1338,1414.0,36.0,0,0,,36.0,0.0,0.0,0.0,0.0,American Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
5129392,2015,11,17,2,WN,564,N950WN,LAS,FLL,940,940.0,0.0,12.0,952.0,270.0,260.0,245.0,2173,1657.0,3.0,1710,1700.0,-10.0,0,0,,,,,,,Southwest Airlines Co.,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
1271950,2015,3,23,1,B6,702,N247JB,JFK,BUF,2150,2150.0,0.0,18.0,2208.0,95.0,73.0,53.0,301,2301.0,2.0,2325,2303.0,-22.0,0,0,,,,,,,JetBlue Airways,JFK,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
5577281,2015,12,16,3,UA,868,N75432,LAX,IAD,1210,1220.0,10.0,17.0,1237.0,289.0,272.0,249.0,2288,1946.0,6.0,1959,1952.0,-7.0,0,0,,,,,,,United Air Lines Inc.,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
2028657,2015,5,9,6,AA,178,N859AA,MCO,LAX,1655,1652.0,-3.0,11.0,1703.0,328.0,315.0,294.0,2218,1857.0,10.0,1923,1907.0,-16.0,0,0,,,,,,,American Airlines Inc.,MCO,Orlando International Airport,Orlando,FL,USA,28.428890000000003,-81.31603
2448592,2015,6,4,4,VX,97,N838VA,IAD,LAX,1720,1717.0,-3.0,12.0,1729.0,345.0,318.0,299.0,2288,1928.0,7.0,2005,1935.0,-30.0,0,0,,,,,,,Virgin America,IAD,Washington Dulles International Airport,Chantilly,VA,USA,38.94453,-77.45581
4497947,2015,10,8,4,UA,461,N426UA,14908,11292,654,653.0,-1.0,18.0,711.0,148.0,158.0,132.0,846,1023.0,8.0,1022,1031.0,9.0,0,0,,,,,,,United Air Lines Inc.,,,,,,,
757891,2015,2,19,4,WN,345,N937WN,OMA,STL,1900,1913.0,13.0,8.0,1921.0,70.0,57.0,45.0,342,2006.0,4.0,2010,2010.0,0.0,0,0,,,,,,,Southwest Airlines Co.,OMA,Eppley Airfield,Omaha,NE,USA,41.30252,-95.89416999999999
2600623,2015,6,13,6,MQ,3381,N682MQ,MOB,DFW,1910,2043.0,93.0,6.0,2049.0,110.0,98.0,83.0,539,2212.0,9.0,2100,2221.0,81.0,0,0,,0.0,0.0,9.0,11.0,61.0,American Eagle Airlines Inc.,MOB,Mobile Regional Airport,Mobile,AL,USA,30.69142,-88.24283
2498189,2015,6,7,7,UA,1111,N38424,EWR,MCO,1841,2157.0,196.0,16.0,2213.0,172.0,139.0,112.0,937,5.0,11.0,2133,16.0,163.0,0,0,,0.0,0.0,52.0,111.0,0.0,United Air Lines Inc.,EWR,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
2725185,2015,6,21,7,DL,1192,N926AT,ATL,MYR,942,942.0,0.0,15.0,957.0,73.0,67.0,47.0,317,1044.0,5.0,1055,1049.0,-6.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
3652090,2015,8,15,6,OO,4589,N162PQ,SLC,LGB,1110,1104.0,-6.0,17.0,1121.0,118.0,108.0,87.0,588,1148.0,4.0,1208,1152.0,-16.0,0,0,,,,,,,Skywest Airlines Inc.,SLC,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97776999999999
2634359,2015,6,15,1,B6,81,N809JB,JFK,RNO,1935,1932.0,-3.0,35.0,2007.0,391.0,376.0,332.0,2411,2239.0,9.0,2306,2248.0,-18.0,0,0,,,,,,,JetBlue Airways,JFK,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
2111597,2015,5,14,4,WN,1427,N750SA,SNA,SJC,1830,1830.0,0.0,6.0,1836.0,70.0,69.0,59.0,342,1935.0,4.0,1940,1939.0,-1.0,0,0,,,,,,,Southwest Airlines Co.,SNA,John Wayne Airport (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
4283205,2015,9,24,4,NK,917,N620NK,LGA,DFW,1250,1241.0,-9.0,37.0,1318.0,231.0,229.0,182.0,1389,1520.0,10.0,1541,1530.0,-11.0,0,0,,,,,,,Spirit Air Lines,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
3856554,2015,8,27,4,MQ,3208,N604MQ,DFW,PIA,2020,2017.0,-3.0,13.0,2030.0,126.0,117.0,100.0,672,2210.0,4.0,2226,2214.0,-12.0,0,0,,,,,,,American Eagle Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
4531355,2015,10,10,6,AA,1889,N558UW,12892,11057,715,713.0,-2.0,15.0,728.0,289.0,287.0,261.0,2125,1449.0,11.0,1504,1500.0,-4.0,0,0,,,,,,,American Airlines Inc.,,,,,,,
2709218,2015,6,20,6,DL,1741,N361NW,CVG,SLC,830,831.0,1.0,15.0,846.0,221.0,223.0,196.0,1450,1002.0,12.0,1011,1014.0,3.0,0,0,,,,,,,Delta Air Lines Inc.,CVG,Cincinnati/Northern Kentucky International Airport,Covington,KY,USA,39.04614,-84.66216999999999
3884124,2015,8,29,6,AA,2242,N502AA,BNA,DFW,1555,1550.0,-5.0,8.0,1558.0,120.0,117.0,92.0,631,1730.0,17.0,1755,1747.0,-8.0,0,0,,,,,,,American Airlines Inc.,BNA,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
5740965,2015,12,27,7,UA,2021,N33289,BWI,IAH,530,531.0,1.0,14.0,545.0,215.0,203.0,178.0,1235,743.0,11.0,805,754.0,-11.0,0,0,,,,,,,United Air Lines Inc.,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
1963464,2015,5,5,2,WN,4481,N657SW,HOU,JAX,1700,1711.0,11.0,8.0,1719.0,120.0,117.0,105.0,816,2004.0,4.0,2000,2008.0,8.0,0,0,,,,,,,Southwest Airlines Co.,HOU,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889
3355546,2015,7,28,2,UA,1024,N69818,EWR,SFO,1926,1958.0,32.0,12.0,2010.0,381.0,357.0,329.0,2565,2239.0,16.0,2247,2255.0,8.0,0,0,,,,,,,United Air Lines Inc.,EWR,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
2730253,2015,6,21,7,VX,90,N636VA,SFO,IAD,1445,1440.0,-5.0,10.0,1450.0,305.0,288.0,271.0,2419,2221.0,7.0,2250,2228.0,-22.0,0,0,,,,,,,Virgin America,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
2062565,2015,5,11,1,WN,269,N8600F,MDW,LAS,1950,2002.0,12.0,16.0,2018.0,235.0,229.0,209.0,1521,2147.0,4.0,2145,2151.0,6.0,0,0,,,,,,,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
5066716,2015,11,13,5,DL,922,N830DN,SJU,ATL,825,825.0,0.0,12.0,837.0,235.0,220.0,195.0,1547,1052.0,13.0,1120,1105.0,-15.0,0,0,,,,,,,Delta Air Lines Inc.,SJU,Luis Muñoz Marín International Airport,San Juan,PR,USA,18.439420000000002,-66.00183
3557661,2015,8,9,7,AA,1401,N4YPAA,ORD,DFW,1904,1922.0,18.0,13.0,1935.0,154.0,127.0,111.0,802,2126.0,3.0,2138,2129.0,-9.0,0,0,,,,,,,American Airlines Inc.,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
2203696,2015,5,20,3,AA,74,N019AA,DFW,ATL,1340,1335.0,-5.0,13.0,1348.0,134.0,118.0,100.0,731,1628.0,5.0,1654,1633.0,-21.0,0,0,,,,,,,American Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
5356008,2015,12,2,3,WN,1156,N934WN,IND,RSW,545,545.0,0.0,16.0,601.0,155.0,148.0,129.0,945,810.0,3.0,820,813.0,-7.0,0,0,,,,,,,Southwest Airlines Co.,IND,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438
